InchiKey,smiles,new_logBB,new_BBclass,canon_smiles
AYIRNRDRBQJXIF-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)C(O)C(CF)NC(=O)C(Cl)Cl,,1,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1
AYXYPKUFHZROOJ-UHFFFAOYSA-N,NCC(CC(C)C)CC(O)=O,-0.54,1,CC(C)CC(CN)CC(=O)O
AYYHIZJKRIKWCE-UHFFFAOYSA-N,COc3ccc(Cn1c(C)c(CCN)c2cc(O)ccc12)cc3,,1,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1
AZFLJNIPTRTECV-UHFFFAOYSA-N,C[C@@]34CCC2=C1CCC(=O)C=C1CC[C@]2([H])[C@@]3([H])CC[C@]4(O)CC#N,,1,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N
AZFZKANGXPSDEA-UHFFFAOYSA-N,CNCC=C(c1ccc(Br)cc1)c2cccnc2,,1,CNCC=C(c1ccc(Br)cc1)c1cccnc1
AZGNYRUNQKZSJQ-UHFFFAOYSA-N,CC5(C)SC4C(NC(=O)C23CC1CC(CC(N)(C1)C2)C3)C(=O)N4C5C(O)=O,,0,CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O
AZJPPZHRNFQRRE-UHFFFAOYSA-N,CC4CC(=C)CC25CCN(CC1CCC1)C(Cc3ccc(O)cc23)C45,,1,C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1
AZJUFRDUYTYIHV-UHFFFAOYSA-N,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOC(=O)c2ccccc2)SC(=O)c3ccccc3,,1,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
AZSNMRSAGSSBNP-UHFFFAOYSA-N,[C@@]13(C4OCC1=CC=C[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O[C@@H]1O[C@H]([C@H]([C@H](C1)OC)O)C)[C@@H](OC)C2)C)C(=CC[C@@H]2C[C@@H](C[C@@]1(CC[C@H]([C@@H]([C@H](CC)C)O1)C)O2)OC([C@@H]3C=C([C@H]4O)C)=O)C)C)O,0.4,1,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
AZVJMYITYIJLDD-UHFFFAOYSA-N,CCCCCCN1CCN(CC1)c2ccc(I)cc2,1.01,1,CCCCCCN1CCN(c2ccc(I)cc2)CC1
AZVJMYITYIJLDD-UHFFFAOYSA-O,CCCCCC[NH+]1CCN(c2ccc(I)cc2)CC1,1.01,1,CCCCCC[NH+]1CCN(c2ccc(I)cc2)CC1
BAINIUMDFURPJM-UHFFFAOYSA-N,O=C2NC1=CC=CC=C1N2CCCN3CCN(CC3)C([H])(C=4C=CC=CC=4)C=5C=CC=CC=5,,1,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
BAQKJENAVQLANS-UHFFFAOYSA-N,CCC(C(=O)OCCN1CCOC(C1C)c2ccccc2)c3ccccc3,,1,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1
BAQLUVXNKOTTHU-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)OCCN5CCN(CCCN3c2ccccc2Sc4ccc(Cl)cc34)CC5,,1,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC
BBACKDMGYMXYLE-UHFFFAOYSA-N,O=C1NCCNC1c2cccs2,,1,O=C1NCCNC1c1cccs1
BBEAQIROQSPTKN-UHFFFAOYSA-N,c12c3c4ccc1cccc2ccc3ccc4,0.23,1,c1cc2ccc3cccc4ccc(c1)c2c34
BCAKESXANDHPNM-UHFFFAOYSA-N,CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C=O,,0,CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(C=O)Cc1ccccc1)C(C)C
BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN(c(c12)cccc1)c3c(CC2)cccc3,0.951000006,1,CN(C)CCCN1c2ccccc2CCc2ccccc21
BCGWQEUPMDMJNV-UHFFFAOYSA-O,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,1.0325,1,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21
BCMIRJAKAORDJM-UHFFFAOYSA-N,[CH2-][CH-]C,,1,[CH2-][CH-]C
BCQZXOMGPXTTIC-UHFFFAOYSA-N,FC(F)(F)C(Cl)Br,0.293417651,1,FC(F)(F)C(Cl)Br
BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,-0.135455024,1,CCCO
BDHMBGHSWFWYSP-UHFFFAOYSA-N,NNCC1CCCCC1,,1,NNCC1CCCCC1
BDIAUFOIMFAIPU-UHFFFAOYSA-N,CC(C)CC(=O)OC2OC=C(COC(C)=O)C3=CC(OC(=O)CC(C)C)C1(CO1)C23,,1,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1
BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,,0,O=C(O)CCCCCCCC(=O)O
BDMYFOQWUPLTBP-UHFFFAOYSA-N,OC(C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1)=O,-1.96,0,CCC(CC)OC1C=C(C(=O)O)CC(N)C1NCOC
BDNMABJZSXTKAQ-UHFFFAOYSA-N,CCN(CC)CCCOC(=O)[C@]1(C[C@]2([H])CC[C@]1([H])C2)C3=CC=CC=C3,,1,CCN(CC)CCCOC(=O)C1(c2ccccc2)CC2CCC1C2
BEWNZPMDJIGBED-UHFFFAOYSA-N,CC(NNC(=O)c1ccccc1)c2ccccc2,,1,CC(NNC(=O)c1ccccc1)c1ccccc1
BFHGFZIDLRXFJE-UHFFFAOYSA-N,C3CCN2CC4c1ccccc1CCc5cccc(C2C3)c45,,1,c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31
BFMBKRQFMIILCH-UHFFFAOYSA-N,CCN(CC)CC[C@@]1(CCC(=O)NC1=O)C2=CC=CC=C2,,1,CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O
BFUJHVVEMMWLHC-UHFFFAOYSA-N,Clc4ccc(OCC(=O)N1CCN(CC1)Cc3ccc2OCOc2c3)cc4,,1,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
BFWACMHTIVUWJS-UHFFFAOYSA-N,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)nn(C)c23,,1,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C
BGJHUMNCODFLCH-UHFFFAOYSA-N,Clc1c(N(S(=O)(C)=O)CCO)c2c(NC(C(N2)=O)=O)cc1Cl,-2.15,0,CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
BGKFPRIGXAVYNX-UHFFFAOYSA-N,c12c(cc(cc1NC(=CC2=O)C(=O)O)[Cl])[Cl],-13.27,0,O=C(O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1
BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(C2=C(OC)C=CC(S(N)(=O)=O)=C2)=O,-1.11,0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
BGSZAXLLHYERSY-UHFFFAOYSA-N,CC(=O)O[C@@]5([H])[C@]4(C)CC[C@]2([H])[C@@]([H])(CC[C@]1([H])C[C@@]([H])(OC(C)=O)[C@]([H])(C[C@@]12C)N3CCCCC3)[C@@]4([H])C[C@@]5([H])[N+]6(C)CCCCC6,,0,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1
BHELIUBJHYAEDK-UHFFFAOYSA-N,CNC(=O)CC(N)C(=O)NC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(O)cc3,,0,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
BHHDTFRLKOTSKW-UHFFFAOYSA-N,C1CN(CCN1)c3cc2ccccc2c(n3)c4ccccc4,,1,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1
BIAVGWDGIJKWRM-UHFFFAOYSA-N,c1ccc2nc(c(c(C(N[C@@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,,1,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
BIDUPMYXGFNAEJ-UHFFFAOYSA-N,COC2C(O)C(N)C(OC1OC(CCC1N)C(C)N)C(O)C2N(C)C(=O)CN,,0,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
BIHPCFKKWGRUSS-UHFFFAOYSA-N,O=C1N2C(c3nc4cc(O)c(CN(C)C)cc4cc3C2)=CC5=C1COC([S@]5(O)CC)=O,-0.42,1,CCS1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1
BISFDZNIUZIKJD-UHFFFAOYSA-N,CC(C)(C)C(=O)SCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C,,1,CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
BITWVVLBVUMFHU-UHFFFAOYSA-N,ClCCC(=O)NCCc1ccccc1,,1,O=C(CCCl)NCCc1ccccc1
BJFSLTHXSJFXGR-UHFFFAOYSA-N,CC(=O)CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC34C,,1,CC(=O)CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C
BJHCGMHPEKLROM-UHFFFAOYSA-N,Cc1nccnc1N2CCCCC2,,1,Cc1nccnc1N1CCCCC1
BJNLLBUOHPVGFT-UHFFFAOYSA-N,CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc2c3Oc4ccc(C[C@H]5NC(=O)[C@H](N)c6ccc(O)c(Oc7cc(O)cc(c7)[C@H](NC5=O)C(=O)N[C@H]8C(=O)N[C@H]9C(=O)N[C@@H]([C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10NC(C)=O)c%11ccc(Oc2cc8c3)c(Cl)c%11)C(=O)N[C@@H](C(O)=O)c%12cc(O)cc(O[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O)c%12c%14cc9ccc%14O)c6)cc4Cl,,0,CCCCCCCCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O
BJRXFVVSVWUGSV-UHFFFAOYSA-N,c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(N[C@@H](CC)c1ccccc1)=O,,0,CCC(NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1
BJUHVJHOJBHLJS-UHFFFAOYSA-N,CCN1CCC(C1)=C(c2ccccc2)c3ccccc3,,1,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1
BJVVMKUXKQHWJK-UHFFFAOYSA-N,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,1,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
BJWAPFORUPUXRJ-UHFFFAOYSA-N,OCCN4CCN(CCCC2c1ccc(F)cc1Sc3ccc(cc23)C(F)(F)F)CC4,,1,OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1
BJZZDOLVVLWFHN-UHFFFAOYSA-N,O=C(N(C1CCN(CC1)CCc2ccccc2)c3cnccn3)c4ccco4,,1,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
BKIMMITUMNQMOS-UHFFFAOYSA-N,CCCCCCCCC,0.51999999,1,CCCCCCCCC
BKPLVPRTTWIDNL-UHFFFAOYSA-N,CC(=O)OC(C1CCCCN1)c2ccccc2,,1,CC(=O)OC(c1ccccc1)C1CCCCN1
BKRGVLQUQGGVSM-UHFFFAOYSA-N,CCN(CC)C(=O)NC2CN(C)C1Cc3c[nH]c4cccc(C1=C2)c34,,1,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
BKWXCVZIALOBBS-UHFFFAOYSA-N,O=C(N1CCC(CNc2ncccc2)CC1)OCc3ccccc3,-0.02,1,O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1
BKXBVNZUQILPOP-UHFFFAOYSA-N,Cc1cccc(C2CNCC3)c1Oc(c4C23O)cccc4,0.51999999,1,Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21
BKXBVNZUQILPOP-UHFFFAOYSA-O,Cc1cccc2c1Oc1ccccc1C1(O)CC[NH2+]CC21,0.51999998,1,Cc1cccc2c1Oc1ccccc1C1(O)CC[NH2+]CC21
BLDDGMGJMJZSOI-UHFFFAOYSA-N,CC4(C)SC3C(NC(=O)C(Oc1ccccc1)c2ccccc2)C(=O)C3C4C(O)=O,,0,CC1(C)SC2C(NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)C2C1C(=O)O
BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)c1ccc(N)cc1,0.270000005,1,CCOC(=O)c1ccc(N)cc1
BLGFGFHRMMDRPC-UHFFFAOYSA-N,CCOC2c1ccccc1N(C)C(=O)c3ccccc23,,1,CCOC1c2ccccc2C(=O)N(C)c2ccccc21
BLGXFZZNTVWLAY-UHFFFAOYSA-N,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,,0,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
BLJRIMJGRPQVNF-UHFFFAOYSA-N,CC(C)(C)NC[C@@](O)([H])CO/C1=N/[S]/N=C1/N2CCOCC2,,1,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1
BLPUOQGPBJPXRL-UHFFFAOYSA-N,O=C(C=Cc2ccc1OCOc1c2)N3CCCCC3,,1,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1
BLSQLHNBWJLIBQ-UHFFFAOYSA-N,CC(C)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2,,0,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
BLWHAZZXRHTFJE-UHFFFAOYSA-N,COC(C=CC(S(=O)(NC1=CC(Br)=CC(F)=C1Br)=O)=C2)=C2N3CCNCC3,-0.52,1,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1
BLXXJMDCKKHMKV-UHFFFAOYSA-N,CC(=O)CC/C2=C/C=1C=CC(=CC=1C=C2)OC,,1,COc1ccc2cc(CCC(C)=O)ccc2c1
BMCQMVFGOVHVNG-UHFFFAOYSA-N,CCCC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)CO,,1,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
BMGMDQXYYFNUGH-UHFFFAOYSA-N,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,,1,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
BMKDZUISNHGIBY-UHFFFAOYSA-N,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,,0,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
BMPDWHIDQYTSHX-UHFFFAOYSA-N,OC1C2=C(C=CC=C2)N(C(N)=O)C3=C(C=CC=C3)C1,-0.59,1,NC(=O)N1c2ccccc2CC(O)c2ccccc21
BNKIWXODDDABSJ-UHFFFAOYSA-N,CCN4CCc3[nH]c2cc(F)c1scc(C)c1c2c3C4,,1,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1
BNRMWKUVWLKDQJ-UHFFFAOYSA-N,FC(F)(F)c1cccc(c1)N2CCN(CC2)CCc4nnc5C3CCCC3Cn45,,1,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1
BNUBDUMYBATHHL-UHFFFAOYSA-N,CC[C@]3([H])CC[C@@](N)([H])[C@]([H])(O[C@]2([H])[C@](N)([H])C[C@@](N)([H])[C@]([H])(O[C@]1([H])OC[C@@](C)(O)[C@]([H])(NC)[C@@]1(O)[H])[C@]2(O)[H])O3,,0,CCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
BNZDNQPBLJIWJS-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)C2C(C2C(=O)O)C3=CC=C(C=C3)OC,,1,COc1ccc(C2C(C(=O)O)C2S(=O)(=O)c2ccc(C)cc2)cc1
BOBLHFUVNSFZPJ-UHFFFAOYSA-N,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(C)=O)C(=O)COC(C)=O,,1,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
BOEGTKLJZSQCCD-UHFFFAOYSA-N,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O,,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
BOFKYYWJAOZDPB-UHFFFAOYSA-N,CCCCC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO,,1,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
BOPSUAHGQHFKGG-UHFFFAOYSA-N,O=C(C1=CC=C(C=C1)C2=CC(C(NC3CC3)=O)=CC=C2C)NCC4CC4,-0.52,1,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
BOVGTQGAOIONJV-UHFFFAOYSA-N,C/C1=C/C=C(C=C1)[S](=O)(=O)NC(=O)NN3C[C@]2([H])CCC[C@]2([H])C3,,1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
BPEGJWRSRHCHSN-UHFFFAOYSA-N,O=C(N(C)N=N1)N2C1=C(C(N)=O)N=C2,-0.47,1,Cn1nnc2c(C(N)=O)ncn2c1=O
BPEWUONYVDABNZ-UHFFFAOYSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,,0,CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2
BPICBUSOMSTKRF-UHFFFAOYSA-N,Cc1cccc(C)c1NC2=NCCCS2,,1,Cc1cccc(C)c1NC1=NCCCS1
BPLBGHOLXOTWMN-UHFFFAOYSA-M,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O,,0,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-]
BPLBGHOLXOTWMN-UHFFFAOYSA-N,CC3(C)SC2C(NC(=O)COc1ccccc1)C(=O)N2C3C(O)=O,,0,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O
BQDBKDMTIJBJLA-UHFFFAOYSA-N,CS(=O)(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CC2)C(N)=O)c3c4,,1,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
BQDUNOMMYOKHEP-UHFFFAOYSA-N,CC(C)(C)C1=CC2=NN=C(C3=CC(F)=CC=C3F)N2N=C1OCC4=NC=NN4C,-0.22,1,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C
BQJCRHHNABKAKU-UHFFFAOYSA-N,O1C2C(O)C=CC3C(N(C)CC4)Cc5ccc(O)c1c5C234,-0.430216664,1,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
BQJCRHHNABKAKU-UHFFFAOYSA-O,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-0.40450001,1,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
BRABPYPSZVCCLR-UHFFFAOYSA-N,COc3ccc2Sc1ccccc1N(CCCN(C)C)c2c3,,1,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
BRCYAOFSVFIBPV-UHFFFAOYSA-N,CN(C)CC2=Cc1ccccc1Sc3ccccc23,,1,CN(C)CC1=Cc2ccccc2Sc2ccccc21
BRPOADLGOFPKKJ-UHFFFAOYSA-N,CCn2c1c(CCSC1(C)CCN(C)C)c3ccccc23,,1,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C
BRUQQQPBMZOVGD-UHFFFAOYSA-N,O=C(CC1)[C@@]2([H])[C@]([C@]1(O)[C@H](N3C)C4)(CC3)c5c4ccc(OC)c5O2,0.11,1,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
BSHYASCHOGHGHW-UHFFFAOYSA-N,CC(=O)C14OC(C)(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,,1,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
BSIJLJGDLNRGBY-UHFFFAOYSA-N,CC4(C)SC3C(NC(=O)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)c2ccccc2)C(=O)N3C4C(O)=O,,0,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1
BSJMWHQBCZFXBR-UHFFFAOYSA-N,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,,0,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1
BSPSXMXQKZZNFP-UHFFFAOYSA-N,CCS(=O)(=O)CCN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23,,1,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
BSUQCLSFQSUNED-UHFFFAOYSA-N,CCOC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C,,0,CCOC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CC(=O)Oc(c1C(=O)O)cccc1,-0.568750004,1,CC(=O)Oc1ccccc1C(=O)O
BTFHLQRNAMSNLC-UHFFFAOYSA-N,CN(CCCOc1ccc(Cl)cc1Cl)CC#C,,1,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
BTFMCMVEUCGQDX-UHFFFAOYSA-N,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4,,1,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
BTIHMVBBUGXLCJ-UHFFFAOYSA-N,OCC(CC)NC1=NC(NCC2=CC=CC=C2)=C3C(N(C(C)C)C=N3)=N1,-0.72,1,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
BTNNPSLJPBRMLZ-UHFFFAOYSA-N,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOP(O)(O)=O)SC(=O)c2ccccc2,,1,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
BTTINANDDGKPNA-UHFFFAOYSA-N,N[S](=O)(=O)C=1C=C3C(=CC=1[Cl])N[C@]([H])(CN2CCCC2)N[S]3(=O)=O,,1,NS(=O)(=O)c1cc2c(cc1Cl)NC(CN1CCCC1)NS2(=O)=O
BTWKIULTHOSUDJ-UHFFFAOYSA-N,C/C1=C/C=C2C(=N1)N(CC)C[C@]([H])(C2=O)C(O)=O,,1,CCN1CC(C(=O)O)C(=O)c2ccc(C)nc21
BUCORZSTKDOEKQ-UHFFFAOYSA-N,CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,,1,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
BUGYDGFZZOZRHP-UHFFFAOYSA-N,CC13CC2CC(C)(C1)CC(N)(C2)C3,,1,CC12CC3CC(C)(C1)CC(N)(C3)C2
BUJAGSGYPOAWEI-UHFFFAOYSA-N,C/C1=C/C=CC(C)=C1NC(=O)[C@@](C)(N)[H],,1,Cc1cccc(C)c1NC(=O)C(C)N
BULMIDNYAWYAMZ-UHFFFAOYSA-N,CNC(=O)NC(O)C(Cl)(Cl)Cl,,1,CNC(=O)NC(O)C(Cl)(Cl)Cl
BVCKFLJARNKCSS-UHFFFAOYSA-N,COC3(NC(=O)C(C(O)=O)c1ccsc1)C2SC(C)(C)C(N2C3=O)C(O)=O,,0,COC1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)SC21
BVMTUIGOAGPZCK-UHFFFAOYSA-N,FC(F)(F)CC(F)Br,0.270000005,1,FC(Br)CC(F)(F)F
BVMYCHKQPGEOSI-UHFFFAOYSA-N,O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,,1,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
BVPWJMCABCPUQY-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1C(=O)NC2CCN(CC2)Cc3ccccc3,,1,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
BVPYPYSWYGKYAG-UHFFFAOYSA-N,NC(N)=NC1=NC(c2cc(NC(C)=O)ccc2)=CS1,-1.57000005,0,CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1
