InchiKey,smiles,logD,new_logD
APTNUAHTAUPJSF-UHFFFAOYSA-N,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,[2.6],2.599999999999999
APVDYTYHJFKIEK-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(NS(=O)(=O)c2cccc(CN3CCOCC3)c2)c1C(=O)N[C@@H](C)C(C)(C)C,[0.29],0.29
AQAVDXGUHCVGJN-UHFFFAOYSA-N,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1,[3.9],3.899999999999999
AQCHWTWZEMGIFD-UHFFFAOYSA-N,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,[1.64],1.64
AQCRXZYYMOXFAN-UHFFFAOYSA-N,CN1CCC[C@H]1c1ccccn1,[0.44],0.44
AQEIRYQRLMXQPR-UHFFFAOYSA-N,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2CC2)c1,[0.07],0.07
AQGNHMOJWBZFQQ-UHFFFAOYSA-N,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,[3.86],3.8600000000000008
AQGUNNOFRISWLL-UHFFFAOYSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1,[3.12],3.12
AQHHHDLHHXJYJD-UHFFFAOYSA-N,CC(C)NC[C@H](O)COc1cccc2ccccc12,[0.99 1.13 0.72],0.9466666666666667
AQHXGQTWGFVXTB-UHFFFAOYSA-N,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,[3.1],3.1000000000000014
AQIXAKUUQRKLND-UHFFFAOYSA-N,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,[0.34],0.34
AQIZHUDMGJRAMJ-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[2.94],2.9400000000000013
AQKVGRZIJQKDMY-UHFFFAOYSA-N,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,[4.28],4.280000000000002
AQUNJGYEEUPGBC-UHFFFAOYSA-N,CC(C)n1c(=O)n(C2CCOCC2)c2c3cc(-c4cccnc4)ccc3ncc21,[2.9],2.8999999999999995
AQXNOXJAJOOFPU-UHFFFAOYSA-N,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,[-0.16],-0.15999999999999998
ARCOMIDVSXCMLF-UHFFFAOYSA-N,CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1,[2.78],2.78
ARJGUVIAPHIKLE-UHFFFAOYSA-N,COc1ccc(C=C2SC(=O)NC2=O)cc1OC,[1.17],1.17
ARJLZIQJKVTPEU-UHFFFAOYSA-N,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1cccnn1,[0.7],0.7000000000000002
ARLXUYKHWSHMLR-UHFFFAOYSA-N,Cc1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,[3.3],3.2999999999999994
ARNKXWVHOPUZBD-UHFFFAOYSA-N,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,[3.3],3.2999999999999994
ARQPPPCSTGSCQR-UHFFFAOYSA-N,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,[1.28],1.2799999999999998
ARTYZBLKDXNPKZ-UHFFFAOYSA-N,Cc1ccc(OC(=O)N2CCN3CCC2CC3)cc1,[1.02],1.02
ASEWBZJHLDHXLR-UHFFFAOYSA-N,Cn1ccc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2c1=O,[1.5],1.4999999999999998
ASNKYVLXSCWECJ-UHFFFAOYSA-N,S=c1[nH]c(CCc2ccccc2)no1,[-0.25],-0.25
ASQDMAQHZGURLM-UHFFFAOYSA-N,Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,[2.2 2.2],2.1999999999999997
ASROBFZJWMKUSD-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1,[1.08],1.08
ASYUPMRGDBGEFR-UHFFFAOYSA-N,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,[2.9],2.8999999999999995
ATFQBBCQZKVZJN-UHFFFAOYSA-N,Cc1[nH]c2c(N3CCO[C@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl,[2.6 2.4],2.499999999999999
ATFYRUSTGFGETD-UHFFFAOYSA-N,COc1ccc(C2N(c3ccc(OC)cc3)C(=O)C2(C)C)cc1,[3.8],3.8
ATHKJBIDRCZNEI-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(OC)cc2)C1)C(C)(C)C,[1.45],1.4499999999999997
ATKRWWYTIGCNEA-UHFFFAOYSA-N,Nc1nc(N)c(-c2ccc(NC(=O)C3CC3)cc2)c(COCc2ccccc2)n1,[2.46],2.46
ATNVLHUUAGRLAR-UHFFFAOYSA-N,Cc1cncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)c1,[1.6],1.5999999999999999
ATOAVZQFLCOJQE-UHFFFAOYSA-N,Cc1c(C2(C(F)(F)F)CC2)nc(C2CC2)n1-c1c(Cl)ccc(N2CC3(CC(C(=O)O)C3)C2)c1Cl,[2.],2.0
ATPAZLJUTRYFNR-UHFFFAOYSA-N,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,[3.33],3.3299999999999987
ATPGXQYJSRBLBD-UHFFFAOYSA-N,CS(=O)(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1,[1.5],1.4999999999999998
ATTHUJRLLSVDIF-UHFFFAOYSA-N,COc1cc(Cl)c(Nc2nc(Br)cn([C@@H](COCCF)C3CC3)c2=O)c(Cl)c1,[4.1],4.1000000000000005
ATUPPYCMPHBNGW-UHFFFAOYSA-N,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)cc3)cc12,[3.5],3.500000000000001
ATWJNLKZIRYLJW-UHFFFAOYSA-N,CN1CCC(Nc2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1,[2.2],2.1999999999999997
ATWTWEBSSHJSEC-UHFFFAOYSA-N,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,[1.94],1.9399999999999995
ATZDFFVQPCJAEU-UHFFFAOYSA-N,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,[2.07],2.0699999999999994
AUAYEZNPJOOJDS-UHFFFAOYSA-N,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,[2.7],2.6999999999999997
AUBKOASTNWNWLZ-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3c(C(F)F)ccnc32)CC1,[3.2],3.1999999999999997
AUMDBEHGJRZSOO-UHFFFAOYSA-N,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,[3.17],3.17
AUOOZDDVOSJKAY-UHFFFAOYSA-N,COc1cc(N(CC2CC2)c2cc(C(F)(F)F)ccc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,[1.2],1.1999999999999997
AURQGFNAFLUKPW-UHFFFAOYSA-N,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,[1.7],1.6999999999999997
AUSXUKWTTCOLJV-UHFFFAOYSA-N,CC(=O)NC[C@H]1CN(c2ccc(-n3ccc(C#N)c3)c(F)c2)C(=O)O1,[1.6],1.5999999999999999
AUWOGGZUBMUZLD-UHFFFAOYSA-N,O=C(O)Cn1c(=O)c(/C=C/c2ccccc2)nc2ccccc21,[0.05],0.049999999999999996
AUYYCJSJGJYCDS-UHFFFAOYSA-N,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,[0.97],0.9699999999999998
AVAFSDMMBPCFKE-UHFFFAOYSA-N,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,[2.9],2.8999999999999995
AVAKJOKXFVECHP-UHFFFAOYSA-N,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCC3)cc(N3CCOCC3)c2)n1,[3.8],3.8
AVBAKIPEZOKYCC-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,[3.06],3.0599999999999996
AVBMKZJCPMTLQS-UHFFFAOYSA-N,O[C@H]1CC[C@H](Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)CC1,[2.6],2.599999999999999
AVCXUODHLRZJJP-UHFFFAOYSA-N,Cc1ccc(C)c2oc(-c3nc(-c4ccc(C(=O)O)cc4)no3)cc12,[2.8],2.8000000000000007
AVJHOQVVSKUYKV-UHFFFAOYSA-N,C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,[2.8],2.8000000000000007
AVKGWXGSJRJBHL-UHFFFAOYSA-N,CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,[3.55],3.5499999999999994
AVOLMBLBETYQHX-UHFFFAOYSA-N,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,[0.02],0.019999999999999997
AVQNSHZBOYOSQZ-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,[1.1],1.0999999999999999
AVTGWJNSLCDMMD-UHFFFAOYSA-N,OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,[2.98],2.9799999999999995
AWEYHVLPBGXFIH-UHFFFAOYSA-N,COc1ccccc1CN(C(C)=O)c1cnc([18F])cc1Oc1ccccc1,[2.82],2.8200000000000007
AWFHFGVGTBHVPI-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1)c1cccnc1Oc1ccccc1,[3.19],3.1899999999999995
AWGXEGNEJAFGFA-UHFFFAOYSA-N,CC(C)(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,[0.03],0.029999999999999995
AWHIMFSHNAAMBM-UHFFFAOYSA-N,COCCOCCOCCOc1cccc(C2=N[C@@](C)(C(=O)O)CS2)c1O,[-1.22],-1.22
AWJUIBRHMBBTKR-UHFFFAOYSA-N,c1ccc2cnccc2c1,[1.6  2.09],1.8450000000000002
AWOLOLKCVZPBPS-UHFFFAOYSA-N,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,[-0.69],-0.69
AWQLTDUXGVCRBV-UHFFFAOYSA-N,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,[3.7],3.6999999999999993
AWRRPXCDZLONPG-UHFFFAOYSA-N,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CN(C)C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)CCCCNC(=O)[C@H](CS(=O)(=O)O)NC(=O)[C@H](CS(=O)(=O)O)NC(=O)Cc1ccc([Si]([18F])(C(C)(C)C)C(C)(C)C)cc1)C(C)C)C(N)=O,[0.3],0.29999999999999993
AWYLQRYFNVSRHJ-UHFFFAOYSA-N,O=C(O)CCc1ccc(-c2ccc3cnn(-c4ccccn4)c3c2)cc1,[2.4],2.3999999999999995
AWZMTWHHQXOWQR-UHFFFAOYSA-N,CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,[1.7],1.6999999999999997
AXCPODYQWVLWMM-UHFFFAOYSA-N,C[C@@H]1CN(C(=O)OC(C)(C)C#N)CCN1c1ncc(OCc2ccncc2C#N)cn1,[2.3 2.3],2.3
AXEMKIDZWRJJEY-UHFFFAOYSA-N,CN(C)[C@H]1CC[C@H](Nc2ncnc3ccsc23)CC1,[-0.2],-0.19999999999999998
AXJPXNNQSIMWMD-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2cccnc2)nc1)c1nnc(Nc2ccccc2F)o1,[3.1],3.1000000000000014
AXKUPHLFUUVGJM-UHFFFAOYSA-N,OB1c2ccccc2N=C(S)N1c1cccnc1,[-0.62],-0.6200000000000001
AXNJRTBQYGIJON-UHFFFAOYSA-N,CNc1nccc(-c2cnn3ncccc23)n1,[1.7],1.6999999999999997
AYCBAFIFGGURIT-UHFFFAOYSA-N,FC(F)(F)c1ccc(-c2nc(-c3ccccc3)c[nH]2)cc1,[4.9],4.8999999999999995
AYGDAGGEXLYLEB-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,[2.54],2.54
AYICDFKLBCUUCO-UHFFFAOYSA-N,COC[C@@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OCF)cc2C)c1=O,[3.1],3.1000000000000014
AYIOMPFFUCURGC-UHFFFAOYSA-N,CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,[2.47],2.47
AYIRNRDRBQJXIF-UHFFFAOYSA-N,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,[0.44],0.44
AYJIJQCAYLTPSZ-UHFFFAOYSA-N,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)C2(O)CC2)c1=O,[1.8],1.7999999999999996
AYLYLYGPZGHYDP-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,[2.2],2.1999999999999997
AYOQBSVJMUNSBV-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,[2.69],2.6899999999999986
AYPGYVOWMUSFPT-UHFFFAOYSA-N,Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,[2.98],2.9799999999999995
AYPVPRGQTUGNOF-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,[1.34],1.34
AYQKIBOBFAZBCX-UHFFFAOYSA-N,C1=C(c2cc3ccccc3o2)C2CCN1CC2,[2.59],2.59
AYWNCKNJOIZDHZ-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,[3.12],3.12
AYXKDCNGRBXXLP-UHFFFAOYSA-N,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2C)n1,[0.34],0.34
AYZQVGPXECKJJS-UHFFFAOYSA-N,Cc1cc(-c2cc[nH]n2)ccc1C(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1cn(C)nc1C,[3.],2.9999999999999996
AZFVZMKCOBJRAW-UHFFFAOYSA-N,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,[2.3],2.3
AZHXFKCTCUPFGL-UHFFFAOYSA-N,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,[3.1],3.1000000000000014
AZILOBXGYLCCDL-UHFFFAOYSA-N,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NCC1CCOCC1,[2.1],2.1
AZRVSANIIWCDJQ-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,[3.],2.9999999999999996
AZVXDPLSBWBVKV-UHFFFAOYSA-N,COc1ccccc1C1N(c2ccccn2)C(=O)C1(C)C,[3.2],3.1999999999999997
AZYDQCGCBQYFSE-UHFFFAOYSA-N,CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,[3.94],3.94
BABFYCSPNDKXRI-UHFFFAOYSA-N,NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[1.5],1.4999999999999998
BACSZMCLZIDTIO-UHFFFAOYSA-N,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,[2.16 2.36],2.2600000000000002
BADAVYFNSYCZFA-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2c(ccn2-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(F)c2)c1,[1.9],1.9
BADPPDCVNKPPEU-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2cccc(C(=O)O)c2)c1=O)C(=O)C(F)(F)F,[0.68],0.68
BAEUVFVUAABNHC-UHFFFAOYSA-N,CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,[1.54],1.54
BAGKZNKMTKKDNL-UHFFFAOYSA-N,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,[0.29],0.29
BANRVMJUSXDIBF-UHFFFAOYSA-N,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,[3.4],3.3999999999999995
BAPSXXUHQQELCY-UHFFFAOYSA-N,Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1,[2.64],2.6399999999999997
BARFLFGXOAFAEM-UHFFFAOYSA-N,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1,[1.5 1.5],1.4999999999999998
BATQCPTUBUKUDO-UHFFFAOYSA-N,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,[1.9],1.9
BATVBXSSNSBMMX-UHFFFAOYSA-N,Cc1cc(C(=O)NN2CCOCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,[3.],2.9999999999999996
BAVQTLJQZAGNJY-UHFFFAOYSA-N,NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,[2.7],2.6999999999999997
BAXOFTOLAUCFNW-UHFFFAOYSA-N,c1ccc2[nH]ncc2c1,[1.9],1.9
BAXYWZLAFRQNMU-UHFFFAOYSA-N,Cc1ccc(C(=O)NCc2cn(C)nn2)cc1S(=O)(=O)Nc1ccc(Cl)cc1,[2.9],2.8999999999999995
BBCDTCKKROIGAB-UHFFFAOYSA-N,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,[2.95],2.9500000000000006
BBJDKAQNUQEOHQ-UHFFFAOYSA-N,O=C(Nc1ccccc1Cl)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,[3.],2.9999999999999996
BBKGKXNPYBEWIO-UHFFFAOYSA-N,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,[2.7],2.6999999999999997
BBOLHCAQUHPGPL-UHFFFAOYSA-N,CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,[2.6],2.599999999999999
BBPWQLMHOSRDMA-UHFFFAOYSA-N,CC1CC(=O)Nc2ccccc2N1,[0.56],0.56
BBTNJRYVRKDPQM-UHFFFAOYSA-N,COc1ccc(-c2ccc3[nH]nc(C(=O)O)c3c2)cc1,[0.1],0.09999999999999999
BBUIQTAEZIRYKH-UHFFFAOYSA-N,Cc1ccc(CCCOCCS(=O)(=O)CCCNCCc2ccc(O)c3nc(O)sc23)s1,[2.41],2.4099999999999997
BBXFOTRWNRLFBT-UHFFFAOYSA-N,Cc1ccc2c(-c3ccnc4cc(Cl)ccc34)c(C)n(CC(=O)O)c2c1,[2.41],2.4099999999999997
BBYAEIZBYCONNE-UHFFFAOYSA-N,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,[5.09],5.089999999999999
BBYRUZKRFAIQSR-UHFFFAOYSA-N,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,[1.24],1.2400000000000002
BBYRVOHZWJHMHW-UHFFFAOYSA-N,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(-c6ccco6)cc54)CC3)nc2N1,[2.19],2.1900000000000004
BBZIPONMDZDZAD-UHFFFAOYSA-N,COc1cccc(Oc2cncnc2O)c1,[0.59],0.5900000000000001
BBZQWGDQSGDLAR-UHFFFAOYSA-N,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,[1.],1.0
BBZUBCUIVIEBCP-UHFFFAOYSA-N,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,[1.4],1.4000000000000004
BCAOCGDSOGDAQA-UHFFFAOYSA-N,CCOC(=O)c1ccccc1-c1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,[2.43],2.4300000000000006
BCEHBSKCWLPMDN-UHFFFAOYSA-N,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,[1.7],1.6999999999999997
BCHOPQZXYFIQMM-UHFFFAOYSA-N,CC(C)Oc1cc(OCCN2CCOCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,[3.68],3.6799999999999993
BCIXVEZFKFKQET-UHFFFAOYSA-N,Cc1sc(N2CCN(C)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,[2.58],2.579999999999999
BCKYTUFUNAGTDV-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3c(CO)ccnc32)CC1,[2.6],2.599999999999999
BCKZYTLSGWMFTG-UHFFFAOYSA-N,C[C@@H](Oc1cc(-c2cccc(S(C)(=O)=O)c2)cnc1N)c1cc(F)ccc1-n1nccn1,[3.4],3.3999999999999995
BCMCBBGGLRIHSE-UHFFFAOYSA-N,c1ccc2ocnc2c1,[1.56],1.56
BCOSVBKPHCKEII-UHFFFAOYSA-N,c1ccc(Sc2ccc3ccccc3n2)cc1,[3.92],3.9199999999999986
BCRIIUOCRPDVDL-UHFFFAOYSA-N,CN1CCC(Nc2ccc3ncc(-c4cnn(Cc5ccccc5F)c4)n3n2)CC1,[2.8],2.8000000000000007
BCXCWJVLSDITQU-UHFFFAOYSA-N,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,[1.2],1.1999999999999997
BDAPWZWKTLLUHO-UHFFFAOYSA-N,C=CCn1c(=O)c2c(-c3nc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,[3.92],3.9199999999999986
BDCALHIYMZXLRA-UHFFFAOYSA-N,C[C@@H]1CN(c2noc(C3COCCO3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,[2.3],2.3
BDFHRUNNBXEXIG-UHFFFAOYSA-N,O=C(N[C@@H](Cc1ccc(OCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,[-0.48],-0.4799999999999999
BDFSITGJCZCMTL-UHFFFAOYSA-N,CN(C)C(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,[3.07],3.070000000000001
BDGUZDOTNGSANE-UHFFFAOYSA-N,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,[3.29],3.29
BDLUIKGKNQFJIO-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,[2.82],2.8200000000000007
BDRLCPRWVOMQFA-UHFFFAOYSA-N,COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@@H](C)C3CCOCC3)c(=O)n2C)cn1,[2.7],2.6999999999999997
BDSHHQZMJSYVRC-UHFFFAOYSA-N,CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,[3.3],3.2999999999999994
BDZUZNJQNGZOIM-UHFFFAOYSA-N,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,[0.7 0.7],0.7000000000000002
BEEKYFOXURHHDV-UHFFFAOYSA-N,CCCSc1nc(N2CCC[C@@H](CC(=O)NS(C)(=O)=O)C2)ccc1C(=O)NC1CCCCC1,[1.6],1.5999999999999999
BEIOELRESMYFNS-UHFFFAOYSA-N,CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,[2.7],2.6999999999999997
BEWAPTMRQKYOSC-UHFFFAOYSA-N,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C2C(N3CCC(O)C3)CCCC21,[1.31],1.3099999999999998
BEZGJHQKNMNRMH-UHFFFAOYSA-N,CN(C)Cc1ccc2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nn2c1,[2.5],2.4999999999999996
BEZXGSZPWXRHIN-UHFFFAOYSA-N,CCOC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1,[2.79],2.7900000000000005
BEZZRZYETXKPJS-UHFFFAOYSA-N,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,[4.3],4.3
BFBNLXLYTNCBES-UHFFFAOYSA-N,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)/C=C/C(=O)O,[-0.71],-0.71
BFDYSJCMAFSRDH-UHFFFAOYSA-N,O=P(O)(O)CCc1ccccc1,[-1.14],-1.14
BFEQYHQYYNNVEL-UHFFFAOYSA-N,Nc1nnc(Cc2ccc(Cl)cc2)s1,[2.34],2.34
BFEVMCZTMCQMQX-UHFFFAOYSA-N,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,[1.58],1.5799999999999996
BFFBGZWQVKRFRU-UHFFFAOYSA-N,CCCC(Oc1ccc(-n2cc3c(n2)CCCC3)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,[2.7],2.6999999999999997
